Time, Latitude, Longitude, Dust(ug/m3), Humidity, Temp (C)
26/10/2016 19:31:41,69.681473,18.976398,-99.06,22.00,17.00
26/10/2016 19:31:44,69.681473,18.976408,-98.22,22.00,17.00
26/10/2016 19:31:47,69.681473,18.976427,-98.22,22.00,15.00
26/10/2016 19:31:50,69.681465,18.976416,-98.22,22.00,17.00
26/10/2016 19:31:53,69.681458,18.976440,-98.22,22.00,15.00
26/10/2016 19:31:56,69.681458,18.976484,-99.06,22.00,15.00
26/10/2016 19:31:59,69.681465,18.976488,-99.90,22.00,15.00
26/10/2016 19:32:2,69.681465,18.976479,-98.22,22.00,17.00
26/10/2016 19:32:5,69.681473,18.976490,-97.38,22.00,17.00
26/10/2016 19:32:8,69.681473,18.976507,-98.22,22.00,17.00
26/10/2016 19:32:11,69.681465,18.976475,-94.02,22.00,17.00
26/10/2016 19:32:14,69.681458,18.976421,-93.18,21.00,15.00
26/10/2016 19:32:17,69.681450,18.976370,-96.54,22.00,17.00
26/10/2016 19:32:20,69.681450,18.976347,-98.22,22.00,17.00
26/10/2016 19:32:23,69.681442,18.976347,-99.90,22.00,17.00
26/10/2016 19:32:26,69.681442,18.976381,-99.06,22.00,17.00
26/10/2016 19:32:29,69.681450,18.976379,-98.22,22.00,15.00
26/10/2016 19:32:32,69.681450,18.976353,-97.38,22.00,15.00
26/10/2016 19:32:35,69.681450,18.976290,-95.70,22.00,15.00
26/10/2016 19:32:38,69.681450,18.976246,-98.22,22.00,17.00
26/10/2016 19:32:41,69.681519,18.976339,-99.06,21.00,15.00
26/10/2016 19:32:44,69.681519,18.976324,-99.06,21.00,15.00
26/10/2016 19:32:47,69.681526,18.976303,-99.90,22.00,17.00
26/10/2016 19:32:50,69.681526,18.976303,-98.22,22.00,17.00
26/10/2016 19:32:53,69.681534,18.976330,-99.90,22.00,17.00
26/10/2016 19:32:56,69.681549,18.976376,-99.90,22.00,17.00
26/10/2016 19:32:59,69.681557,18.976408,-99.90,22.00,17.00
26/10/2016 19:33:2,69.681564,18.976421,-99.90,22.00,17.00
26/10/2016 19:33:5,69.681572,18.976450,-99.90,22.00,17.00
26/10/2016 19:33:8,69.681580,18.976465,-99.90,22.00,17.00
26/10/2016 19:33:11,69.681587,18.976480,-99.06,22.00,15.00
26/10/2016 19:33:14,69.681587,18.976492,-99.06,22.00,17.00
26/10/2016 19:33:17,69.681587,18.976494,-98.22,22.00,17.00
26/10/2016 19:33:20,69.681587,18.976494,-95.70,22.00,17.00
26/10/2016 19:33:23,69.681587,18.976505,-82.26,21.00,16.00
26/10/2016 19:33:26,69.681587,18.976517,-99.90,22.00,17.00
26/10/2016 19:33:29,69.681587,18.976530,-99.90,22.00,17.00
26/10/2016 19:33:32,69.681587,18.976540,-97.38,22.00,17.00
26/10/2016 19:33:35,69.681580,18.976545,-99.90,22.00,17.00
26/10/2016 19:33:38,69.681580,18.976551,-99.06,22.00,17.00
26/10/2016 19:33:41,69.681580,18.976555,-93.18,22.00,15.00
26/10/2016 19:33:44,69.681580,18.976557,-96.54,22.00,15.00
26/10/2016 19:33:47,69.681580,18.976570,-98.22,22.00,17.00
26/10/2016 19:33:50,69.681580,18.976576,-75.54,22.00,17.00
26/10/2016 19:33:53,69.681572,18.976574,-97.38,22.00,17.00
26/10/2016 19:33:56,69.681564,18.976572,-99.06,21.00,15.00
26/10/2016 19:33:59,69.681564,18.976566,-84.78,22.00,16.00
26/10/2016 19:34:2,69.681572,18.976557,-99.06,22.00,17.00
26/10/2016 19:34:5,69.681580,18.976543,-99.90,22.00,17.00
26/10/2016 19:34:8,69.681587,18.976540,-84.78,22.00,17.00
26/10/2016 19:34:11,69.681580,18.976545,-99.06,21.00,15.00
26/10/2016 19:34:14,69.681580,18.976555,-98.22,22.00,17.00
26/10/2016 19:34:17,69.681572,18.976566,-99.06,22.00,17.00
26/10/2016 19:34:20,69.681572,18.976580,-99.06,21.00,16.00
26/10/2016 19:34:23,69.681572,18.976582,-99.06,22.00,17.00
26/10/2016 19:34:26,69.681580,18.976574,-96.54,22.00,17.00
26/10/2016 19:34:29,69.681580,18.976580,-96.54,22.00,17.00
26/10/2016 19:34:32,69.681580,18.976585,-99.06,22.00,17.00
26/10/2016 19:34:35,69.681587,18.976582,-97.38,22.00,17.00
26/10/2016 19:34:38,69.681595,18.976583,-99.90,22.00,17.00
26/10/2016 19:34:41,69.681595,18.976595,-98.22,22.00,15.00
26/10/2016 19:34:44,69.681595,18.976604,-98.22,36.00,20.00
26/10/2016 19:34:47,69.681595,18.976625,-99.90,22.00,17.00
26/10/2016 19:34:50,69.681595,18.976631,-99.90,22.00,17.00
26/10/2016 19:34:53,69.681602,18.976625,-99.06,22.00,17.00
26/10/2016 19:34:56,69.681602,18.976616,-98.22,22.00,15.00
26/10/2016 19:34:59,69.681602,18.976616,-99.06,22.00,17.00
26/10/2016 19:35:2,69.681610,18.976603,-87.30,21.00,15.00
26/10/2016 19:35:5,69.681610,18.976582,-81.42,22.00,17.00
26/10/2016 19:35:8,69.681610,18.976568,-96.54,22.00,17.00
26/10/2016 19:35:11,69.681610,18.976563,-99.06,22.00,17.00
26/10/2016 19:35:14,69.681610,18.976551,-99.06,22.00,17.00
26/10/2016 19:35:17,69.681602,18.976543,-98.22,22.00,17.00
26/10/2016 19:35:20,69.681602,18.976519,-91.50,21.00,15.00
26/10/2016 19:35:23,69.681602,18.976501,-99.90,22.00,17.00
26/10/2016 19:35:26,69.681602,18.976492,-95.70,22.00,15.00
26/10/2016 19:35:29,69.681595,18.976490,-91.50,22.00,17.00
26/10/2016 19:35:32,69.681587,18.976482,-98.22,22.00,15.00
26/10/2016 19:35:35,69.681580,18.976479,-99.90,22.00,17.00
26/10/2016 19:35:38,69.681580,18.976475,-99.06,22.00,17.00
26/10/2016 19:35:41,69.681580,18.976458,-91.50,22.00,17.00
26/10/2016 19:35:44,69.681572,18.976454,-95.70,22.00,17.00
26/10/2016 19:35:47,69.681572,18.976454,-97.38,22.00,17.00
26/10/2016 19:35:50,69.681572,18.976454,-99.06,22.00,17.00
26/10/2016 19:35:53,69.681564,18.976454,-99.90,22.00,17.00
26/10/2016 19:35:56,69.681564,18.976444,-98.22,22.00,15.00
26/10/2016 19:35:59,69.681564,18.976444,-81.42,22.00,17.00
26/10/2016 19:36:2,69.681564,18.976442,-99.90,22.00,15.00
26/10/2016 19:36:5,69.681564,18.976439,-98.22,22.00,17.00
26/10/2016 19:36:8,69.681564,18.976435,-98.22,21.00,15.00
26/10/2016 19:36:11,69.681557,18.976435,-94.02,21.00,15.00
26/10/2016 19:36:14,69.681549,18.976454,-99.06,22.00,17.00
26/10/2016 19:36:17,69.681549,18.976452,-99.06,22.00,17.00
26/10/2016 19:36:20,69.681557,18.976444,-97.38,21.00,15.00
26/10/2016 19:36:23,69.681549,18.976452,-99.06,21.00,15.00
26/10/2016 19:36:26,69.681549,18.976454,-82.26,22.00,15.00
26/10/2016 19:36:29,69.681549,18.976460,-99.06,21.00,15.00
26/10/2016 19:36:32,69.681549,18.976461,-98.22,21.00,15.00
26/10/2016 19:36:35,69.681541,18.976463,-99.06,22.00,17.00
26/10/2016 19:36:38,69.681534,18.976473,-99.90,22.00,17.00
26/10/2016 19:36:41,69.681534,18.976479,-98.22,22.00,17.00
26/10/2016 19:36:44,69.681526,18.976486,-94.86,22.00,17.00
26/10/2016 19:36:47,69.681519,18.976496,-98.22,22.00,17.00
26/10/2016 19:36:50,69.681503,18.976505,-99.06,22.00,17.00
